"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Negative",0.939,0.93859863,0.041483115,0.019918218,26110930,"LCI",1619013980000849943,"Catastrophes naturelles : 10 milliards d'euros déboursés par les assurances, un record depuis 1999 https://t.co/ZlLvzBymJL https://t.co/iYRV2OmNiH","2023-01-27 17:46:27",17,4,2,11,0
"Negative",0.626,0.6256155,0.284614,0.08977054,26110930,"LCI",1619010277718073346,"""Les choses ont été trop loin"" : Britney Spears rappelle ses fans à l'ordre https://t.co/RsLtXvcCz8 https://t.co/cmbJfAN6A8","2023-01-27 17:31:44",12,1,1,10,0
"Negative",0.834,0.8335093,0.13479035,0.031700313,26110930,"LCI",1619006563238252550,"Trottinettes électriques, hoverboards… le nombre de morts et de blessés en forte hausse à Paris https://t.co/Ysru9Kx7qX https://t.co/iX5lbbE1Ey","2023-01-27 17:16:59",76,14,25,34,3
"Neutral",0.742,0.100304365,0.74245095,0.15724473,26110930,"LCI",1619002663164600321,"35 minutes de vol contre 2h45 de route : premier transfert de médecins par avion entre Dijon et Nevers https://t.co/zvPDsNYFIf https://t.co/QSpcQnywCc","2023-01-27 17:01:29",24,2,5,17,0
"Negative",0.83,0.8295998,0.13552657,0.034873616,26110930,"LCI",1618999139261358081,"VIDÉO - Rhône : des œufs de particuliers contaminés par des ""polluants éternels"" https://t.co/jVntY7HrKk https://t.co/4CTuTnqosh","2023-01-27 16:47:29",6,0,3,3,0
"Negative",0.845,0.84535986,0.11523301,0.03940712,26110930,"LCI",1618995163703005184,"Hausse des tarifs des péages : les sociétés d'autoroutes trop gourmandes ? https://t.co/S2aasF1G4T https://t.co/1YZenufgy7","2023-01-27 16:31:41",37,4,21,12,0
"Negative",0.687,0.68731594,0.2473308,0.06535328,26110930,"LCI",1618991278737313795,"VIDÉO - 40 ans de la mort de Louis de Funès : les souvenirs émus des habitants de son village https://t.co/rEWG5HF6ii https://t.co/2TBf1Dvsi2","2023-01-27 16:16:14",38,4,3,31,0
"Positive",0.624,0.045470044,0.33059582,0.62393415,26110930,"LCI",1618987649359814656,"""J'ai économisé 700 euros"" : connaissez-vous le bon plan resto du Passeport Gourmand ? https://t.co/wWB9b6ZPVc https://t.co/f3HjoUaPVy","2023-01-27 16:01:49",16,1,2,13,0
"Neutral",0.559,0.2763801,0.55872816,0.1648917,26110930,"LCI",1618985046840418307,"De ""The White Lotus"" à ""Shotgun Wedding"" : Jennifer Coolidge, la revanche d’une blonde à Hollywood https://t.co/Qcw5gYasOo https://t.co/pZ7JtgRZ0u","2023-01-27 15:51:29",7,2,1,4,0
"Negative",0.838,0.83790946,0.10226086,0.059829682,26110930,"LCI",1618983747864379395,"""En tant que père, je suis dévasté"" : Éric Dupond-Moretti réagit au placement de son fils en garde à vue https://t.co/SnUPKJwGsX https://t.co/6hPAcdN2C5","2023-01-27 15:46:19",287,29,107,134,17
"Neutral",0.458,0.36332065,0.45778844,0.17889094,26110930,"LCI",1618982440114044929,"❌ #LesVérificateurs ✅ - Burkina Faso : que sait-on de ces vidéos qui soutiennent la junte militaire au pouvoir ? https://t.co/Tp7rbeNgcu  cc @verif_TF1LCI https://t.co/2zRi2lh6B1","2023-01-27 15:41:07",9,2,1,6,0
"Negative",0.716,0.71596175,0.20734137,0.07669682,26110930,"LCI",1618981533334884354,"VIDÉO - La nouvelle mise en garde du chef de l'AIEA sur LCI après des frappes près de la centrale de Zaporijia https://t.co/BloJPQycI0 https://t.co/y7EhGPJxrw","2023-01-27 15:37:31",17,6,3,8,0
"Negative",0.772,0.7716455,0.18431696,0.044037566,26110930,"LCI",1618978865430372352,"🔴 INFO TF1/LCI -  Éric Dupond-Moretti se dit ""dévasté"" après le placement de son fils en garde à vue  https://t.co/BA7GBKl7cC https://t.co/bLe0Q7dMLL","2023-01-27 15:26:55",73,10,29,31,3
"Negative",0.909,0.9094807,0.069617644,0.020901732,26110930,"LCI",1618977436770648067,"Services publics aux abonnés absents : pourquoi les centres d'appel sont-ils si difficiles à joindre https://t.co/kMnrvqAQCi https://t.co/Wsc2irZBkQ","2023-01-27 15:21:14",34,8,10,16,0
"Negative",0.897,0.8967111,0.08297034,0.020318516,26110930,"LCI",1618975223222603776,"L'incroyable défi logistique de la livraison des chars occidentaux à l'#Ukraine https://t.co/054GEY2YyR https://t.co/aZWMNlLCGU","2023-01-27 15:12:26",29,4,13,12,0
"Positive",0.823,0.044649575,0.13273862,0.82261175,26110930,"LCI",1618972829805854723,"🔴 #Zaporijia : ""Le fait d'attribuer des responsabilités n'ajouterait rien à mon objectif qui est de protéger la centrale [...] Je souligne le support de la France"" : @rafaelmgrossi, directeur général de l'Agence internationale de l'énergie atomique (@IAEAorg) sur LCI https://t.co/rFVqffenPi","2023-01-27 15:02:56",20,4,2,14,0
"Negative",0.536,0.5362541,0.26009724,0.20364866,26110930,"LCI",1618972604957605896,"Comme à Paris, des ""mairies solidaires"" fermées le 31 janvier contre la réforme des #retraites https://t.co/dXDYu1VeaJ https://t.co/VUxU1tI76L","2023-01-27 15:02:02",31,4,11,15,1
"Negative",0.904,0.9039946,0.076398015,0.019607343,26110930,"LCI",1618970409218592770,"🔴#Zaporijia : ""Hier on a constaté une série d'explosions près de la centrale. Les dangers persistent et l'établissement d'une zone de protection devient urgent"": Rafael Grossi (@rafaelmgrossi), directeur général de l'Agence internationale de l'énergie atomique (@IAEAorg) sur LCI https://t.co/WJN8uvA66z","2023-01-27 14:53:19",6,2,0,4,0
"Neutral",0.712,0.033368632,0.7121171,0.25451434,26110930,"LCI",1618969425587093504,"L'indemnité carburant versée à partir de ce vendredi : comment en bénéficier ? https://t.co/Op7i33PELa https://t.co/CabGLFHJYD","2023-01-27 14:49:24",13,3,3,7,0
"Negative",0.782,0.78162473,0.15308161,0.06529366,26110930,"LCI",1618966742771945473,"Pyrénées-Atlantiques : un appel à témoins après la tentative d'enlèvement d'une jeune femme https://t.co/WAFf9qO6as https://t.co/Sq4FtmaImK","2023-01-27 14:38:45",14,3,2,9,0
"Neutral",0.485,0.40663338,0.48546347,0.10790319,26110930,"LCI",1618964904022626306,"Extradé aux États-Unis, le Français Sébastien Raoult devant une juge ce vendredi https://t.co/UvF09hLI3g https://t.co/CBQQzKodOw","2023-01-27 14:31:26",16,4,2,10,0
"Neutral",0.606,0.1824655,0.6062844,0.21125013,26110930,"LCI",1618961074094473224,"Joe Biden n'est pas encore candidat pour 2024, mais... lève déjà des fonds https://t.co/IlHo5s2IHV https://t.co/tWV966YUf2","2023-01-27 14:16:13",44,5,21,17,1
"Neutral",0.595,0.277502,0.5949558,0.12754218,26110930,"LCI",1618957632521347073,"Existe-t-il une liste précise des métiers dits ""pénibles"" ? #Le20HvousRépond https://t.co/xZCmBOTqm8 @GPardigon https://t.co/rOOWUQ12nB","2023-01-27 14:02:33",10,1,3,5,1
"Neutral",0.621,0.108761385,0.6206725,0.27056614,26110930,"LCI",1618954767845269504,"Mondial de handball : France-Suède, une demi-finale aux airs de revanche https://t.co/hyqFuMIJac https://t.co/hEIiRLl1SW","2023-01-27 13:51:10",4,1,0,3,0
"Negative",0.881,0.8805776,0.0938004,0.025621906,26110930,"LCI",1618952441818480640,"11 morts en Ukraine : la riposte de Poutine après les annonces de livraisons de chars occidentaux https://t.co/NY9BFMJ0Be https://t.co/IcSi5bHUed","2023-01-27 13:41:55",113,13,41,55,4
"Negative",0.848,0.84786725,0.12134144,0.030791322,26110930,"LCI",1618950036800380930,"Aya Nakamura au tribunal avant la sortie de son nouvel album : ""Une dispute qui a dégénéré"" https://t.co/VKL8u2Z9yq https://t.co/maTnM3HBBJ","2023-01-27 13:32:22",9,1,5,3,0
"Positive",0.739,0.012773098,0.2477679,0.73945904,26110930,"LCI",1618947445144133632,"Semaine de l’Apprentissage dans l’Artisanat : la voie royale pour trouver son métier https://t.co/nCXT0sEAGC https://t.co/XexJJ5NRzZ","2023-01-27 13:22:04",10,1,0,8,1
"Neutral",0.681,0.2162504,0.68088573,0.102863826,26110930,"LCI",1618944765898137600,"🔴 INFO TF1/LCI - Le fils d'Éric Dupond-Moretti en garde à vue à Courchevel https://t.co/8A6zbVPvnG https://t.co/tzmFZ8P042","2023-01-27 13:11:25",90,10,20,56,4
"Neutral",0.56,0.20784232,0.56018233,0.23197532,26110930,"LCI",1618942277371527169,"Réforme des retraites : qu'est-ce que le rachat de trimestres qui pourrait être assoupli par le gouvernement ? https://t.co/eQqWBvZdbA https://t.co/QRETEH2UK0","2023-01-27 13:01:32",16,1,5,10,0
"Neutral",0.702,0.14452201,0.70248747,0.15299046,26110930,"LCI",1618939611069267969,"Rappel produit : des ""Lunch box"" Lustucru susceptibles de contenir du plastique https://t.co/ABtKPTtsqW https://t.co/3MUEg23sbZ","2023-01-27 12:50:56",23,9,7,7,0
"Negative",0.863,0.862781,0.10096589,0.036253113,26110930,"LCI",1618937376461537283,"#Retraites : les blocages, grèves et coupures se poursuivent avant la mobilisation du 31 janvier https://t.co/wAuRF0iIbO https://t.co/xWKvsgNbE9","2023-01-27 12:42:03",32,7,4,21,0
"Negative",0.559,0.5593688,0.3341525,0.10647874,26110930,"LCI",1618934781793767425,"Open d'Australie : le père de Novak Djokovic fait profil bas après une polémique pro-Russie https://t.co/4unANwqTM7 https://t.co/eUWettppZ8","2023-01-27 12:31:44",11,1,7,2,1
"Negative",0.911,0.91120964,0.07022068,0.018569762,26110930,"LCI",1618932257242103810,"Crise à la FFR : Bernard Laporte démissionne https://t.co/3twSh6Owb2 https://t.co/B134XXy3lb","2023-01-27 12:21:43",5,0,1,4,0
"Positive",0.548,0.22857532,0.22367038,0.54775435,26110930,"LCI",1618930919590477825,"🗣️ ""La Russie n'a pas grand chose d'autre à vendre à son peuple que cet immense succès contre les nazis"" : François Malye, grand reporter @LePoint, historien et éditeur, auteur de “Smolensk” (@EditionsPerrin) à @PaulLarrouturou dans #ToutEstPol | #LTI présenté par @EliMartichoux https://t.co/K7WKH7ussU","2023-01-27 12:16:24",33,2,26,5,0
"Negative",0.771,0.77076805,0.20674601,0.022485908,26110930,"LCI",1618929679003435009,"VIDÉO - Dauphins échoués : que se passe-t-il sur les côtes françaises ? https://t.co/xOGYff2yVg https://t.co/1iykfeVQ1E","2023-01-27 12:11:28",18,3,4,11,0
"Neutral",0.583,0.09414354,0.58265334,0.3232032,26110930,"LCI",1618929181370245120,"🔴🗣️ François Malye, grand reporter @LePoint, historien et éditeur, auteur de “Smolensk” (@EditionsPerrin) raconte Youri Gagarine à @PaulLarrouturou dans #ToutEstPol | #LTI présenté par @EliMartichoux. https://t.co/poyuHLPCnh","2023-01-27 12:09:29",5,0,1,4,0
"Neutral",0.585,0.18139869,0.58539283,0.23320849,26110930,"LCI",1618927178514579457,"Ce qu’il faut savoir avant de sortir votre chien en hiver https://t.co/TP0pPJcGxr https://t.co/uYX4MxZ1OI","2023-01-27 12:01:32",7,0,0,7,0
"Negative",0.82,0.8204887,0.14684096,0.032670323,26110930,"LCI",1618925958651576320,"Violences du 1er mai 2018 : Alexandre Benalla rejugé en appel à partir de ce vendredi https://t.co/DNTfFsoUEP https://t.co/py9xsR1YO6","2023-01-27 11:56:41",25,4,11,10,0
"Negative",0.576,0.57572764,0.30902952,0.115242824,26110930,"LCI",1618925580686065664,"🔴🗣️ ""Effectivement on est en guerre avec les Russes même si on ne le dit pas"", confirme François Malye, grand reporter @LePoint, historien et éditeur, auteur de “Smolensk” (@EditionsPerrin) à @PaulLarrouturou dans #ToutEstPol | #LTI présenté par @EliMartichoux. https://t.co/vOVVDrBZRX","2023-01-27 11:55:11",52,9,27,16,0
"Negative",0.932,0.93220156,0.04177005,0.02602836,26110930,"LCI",1618924570232119296,"Réforme des #retraites : après des actions ""Robin des Bois"", la #CGT menace toujours de coupures ciblées https://t.co/XStLSvgmNl https://t.co/l7mTTdwXHu","2023-01-27 11:51:10",19,4,5,10,0
"Negative",0.944,0.9441275,0.04075586,0.015116682,26110930,"LCI",1618922039506620416,"VIDÉO - Octogénaires disparus dans le Nord : ""c'est incompréhensible"" https://t.co/xQ3ACLp8nN https://t.co/vGknrSnsKN","2023-01-27 11:41:06",5,1,0,4,0
"Negative",0.947,0.9465788,0.033570286,0.019850882,26110930,"LCI",1618919871995076608,"Un des plus importants réseaux au monde d'attaques au rançongiciel démantelé https://t.co/Ph8EJyJWDV https://t.co/xWaSQjAonp","2023-01-27 11:32:30",12,0,1,11,0
"Positive",0.383,0.24853015,0.36883146,0.38263842,26110930,"LCI",1618917034049298432,"""Avec l'annonce d'un référendum"" sur les retraites, il n'y aurait pas de blocage"", selon Sébastien Chenu https://t.co/mQVMSAE8RI https://t.co/WymCXfm1k9","2023-01-27 11:21:13",61,9,24,27,1
"Neutral",0.757,0.15226948,0.75675076,0.09097975,26110930,"LCI",1618916021238394881,"JO de Paris 2024 : Lille change les dates de sa braderie https://t.co/g2edwbEBRT https://t.co/6Wu5zPwics","2023-01-27 11:17:12",2,0,0,2,0
"Negative",0.891,0.8909156,0.08415803,0.024926448,26110930,"LCI",1618914953573834753,"Cinq policiers inculpés à Memphis pour le meurtre de Tyre Nichols, Afro-Américain de 29 ans https://t.co/ZtLxmM5myI https://t.co/qHiB8Cfw3W","2023-01-27 11:12:57",12,1,3,8,0
"Negative",0.859,0.8585826,0.11704886,0.024368508,26110930,"LCI",1618912071248187392,"VIDÉO - Corrèze : un village presque isolé après un éboulement https://t.co/36F3cboOpb https://t.co/0uqLRyVyN6","2023-01-27 11:01:30",11,1,3,7,0
"Negative",0.929,0.92888147,0.05613584,0.014982762,26110930,"LCI",1618908527061340161,"Dégradation des relations franco-marocaines : que se passe-t-il entre Paris et Rabat ? https://t.co/tRfIfGjVI9 https://t.co/lIrmRaQJEH","2023-01-27 10:47:25",58,11,32,14,1
"Negative",0.6,0.60017073,0.24120252,0.15862677,26110930,"LCI",1618904904520572928,"Féminicide dans le Puy-de-Dôme : le petit ami ""laisse entendre que le coup de feu est parti tout seul"" https://t.co/jc83Ed6Cii https://t.co/ywKn4kdKyl","2023-01-27 10:33:01",22,5,3,13,1
"Negative",0.693,0.69268537,0.17243223,0.1348824,26110930,"LCI",1618900411330568195,"Sur le projet de loi sur l'immigration présenté par @GDarmanin : ""On ne validera jamais les propositions d'un gouvernement qui considère l'immigration comme un projet alors que nous considérons, comme beaucoup de Français, que c'est un problème"", assure @sebchenu à @agindre. https://t.co/VmcGA88Uyk","2023-01-27 10:15:10",124,32,11,81,0
"Positive",0.462,0.10860465,0.42901614,0.46237925,26110930,"LCI",1618898167700889602,"Sur les comptes de campagne de @MLP_officiel : ""On a toujours respecté les règles, en revanche on peut contester des modalités de remboursement"", assure @sebchenu à @agindre dans #LesMatinsLCI. https://t.co/kJWCCjfdsQ","2023-01-27 10:06:15",10,4,2,4,0
"Negative",0.853,0.8530185,0.0723891,0.07459243,26110930,"LCI",1618897383777079297,"Sur l'augmentation des tarifs des #péages  : ""Nous on pense qu'il faut renégocier, nationaliser, ou taxer d'avantage ces sociétés d'autoroutes qui font peser sur les Français des hausses scandaleuses"", explique @sebchenu à @agindre. https://t.co/cg0tLLGiGX","2023-01-27 10:03:08",40,10,12,18,0
"Positive",0.422,0.34405175,0.23385167,0.4220966,26110930,"LCI",1618895108216070145,"Sur l'appel aux maires de @Fabien_Roussel : ""Il y a un côté un peu gadget chez F. Roussel, il faut bien que les communistes cherchent à exister... et puis il ne représentent pas beaucoup d'électeurs, faut bien faire de la com., mais le droit de grève est individuel"" : @sebchenu https://t.co/lREU17ajLv","2023-01-27 09:54:06",8,2,1,5,0
"Negative",0.424,0.4238743,0.24074808,0.3353776,26110930,"LCI",1618892586344759300,"#Retraites : ""Je ne m'interdis pas d'être dans la rue, je n'attends pas une autorisation de la #CGT [...] Mais ma place, la place des députés du RN avec @MLP_officiel est à l'Assemblée. C'est là peut-être qu'on va réussir à faire craquer le vernis"" : @sebchenu à @agindre. https://t.co/KDC0T4jVvd","2023-01-27 09:44:04",13,2,4,7,0
"Negative",0.947,0.94688886,0.028182043,0.024929075,26110930,"LCI",1618890633787150337,"#Retraites : ""Les fonctionnaires ça cotise beaucoup, ça pèse lourd dans l'équilibre du système de retraite, donc avoir une fonction publique qui a été abimée, c'est une preuve,  là encore, de la mauvaise gestion de ce gouvernement"", pointe @sebchenu auprès d'@agindre. https://t.co/QGzcNn1z5T","2023-01-27 09:36:19",27,3,9,15,0
"Negative",0.909,0.90892345,0.056538884,0.034537695,26110930,"LCI",1618888673230979073,"#Retraites : ""Les Français ont compris que c'était une réforme anti-sociale, injuste, que c'était une exigence de l'Union européenne parce que c'est une réforme qui est là en échange du plan de relance de l'UE [...] Et puis c'est une réforme comptable"" : @sebchenu à @agindre. https://t.co/vomZIkbhLY","2023-01-27 09:28:31",56,10,16,29,1
"Positive",0.818,0.045742508,0.13624223,0.8180152,26110930,"LCI",1618883939959029761,"🗣️ Réforme des #retraites : ""La #NUPES est dans la même stratégie depuis le début : déconstruire les institutions, mettre le bazar partout où elle est. Nous, nous sommes favorables à des débats [...] Le référendum c'est ce qu'il y a de mieux"", assure @sebchenu à @agindre. https://t.co/Vwyf7B159z","2023-01-27 09:09:43",36,4,15,17,0
"Negative",0.907,0.9073082,0.047038823,0.045653,26110930,"LCI",1618882857379692544,"Réforme des #retraites : ""Nous au @RNational_off, nous sommes défavorables à la stratégie de l'obstruction [...] L'idée n'est pas de bloquer ridiculement toute discussion, au contraire, c'est d'éclairer les Français"", avance @sebchenu à @agindre en taclant au passage la #NUPES. https://t.co/y4UUUHto4o","2023-01-27 09:05:25",190,41,33,113,3
"Positive",0.652,0.068693824,0.27948362,0.65182257,26110930,"LCI",1618880231783153667,"🗣️ Concernant les #grèves liées à la réforme des #retraites : ""Je ne condamne pas les modes d'action. L'objectif c'est que le gouvernement retire cette réforme"", assure @sebchenu à @agindre dans #LesMatinsLCI https://t.co/p4Bdhg2IUI","2023-01-27 08:54:59",25,5,7,13,0
"Negative",0.703,0.7027234,0.11653669,0.1807399,26110930,"LCI",1618878612660158464,"Livraison de chars, ou d'avions à l'#Ukraine : ""En termes d'image, cela peut nous placer dans une logique de cobelligérance. On n'est pas peureux, on défend nos intérêts. Cette logique peut nous positionner, nous mettre en danger"", assure @sebchenu à @agindre. https://t.co/UQuG5KVkIx","2023-01-27 08:48:33",129,13,60,53,3
"Negative",0.464,0.46424884,0.25833145,0.27741975,26110930,"LCI",1618876205704396800,"Faut-il livrer des chars à l'#Ukraine ? ""La France doit décider souverainement, c'est à elle seule de décider ce qu'elle doit faire. Moi, je crois qu'elle ne doit pas. Il faudrait que les parlementaires puissent être consultés et décider à travers un vote"" : @sebchenu à @agindre. https://t.co/24scN6zWfK","2023-01-27 08:38:59",89,10,33,45,1
"Neutral",0.625,0.19044635,0.6248871,0.18466656,26110930,"LCI",1618875665817763840,"Présidentielle 2022 : les comptes de campagne épluchés, plusieurs candidats épinglés https://t.co/T7tjHtzCHU https://t.co/G8aAstftYA","2023-01-27 08:36:50",63,14,13,35,1
"Negative",0.948,0.94829094,0.037388004,0.0143211,26110930,"LCI",1618874204572598272,"""Un naufrage judiciaire"" : le procès d’un attentat déjoué reporté…. faute de personnel https://t.co/aVvSgWNSXI https://t.co/2imVc5xUc6","2023-01-27 08:31:02",14,3,3,8,0
"Neutral",0.592,0.28436488,0.5924086,0.12322647,26110930,"LCI",1618872894339031040,"Nouvelle salve de missiles russes, des chars pour fin mars... Le point sur la situation en #Ukraine https://t.co/J9w3BIMqyL https://t.co/I8UuF6dKLX","2023-01-27 08:25:49",24,1,8,15,0
